id_comisaria;oficio;fecha_denuncia;fecha_formalizacion;expediente;calificacion;hora;fecha_audiencia;remitira;oficioremitido;fecha_audienciaremision;c_instancia;id_modulo
34;857-2018;2018-11-09;2018-11-12;26254-2018-0-0906-JR-FC-10;Ha lugar;08:34;2018-11-14;;;;49;20
73;7817-2018;2018-11-09;2018-11-12;26256-2018-0-0906-JR-FC-14;Ha lugar;10:42;2018-11-12;;;;53;20
73;7816-2018;2018-11-09;2018-11-12;26257-2018-0-0906-JR-FC-15;Ha lugar;10:47;2018-11-17;;;;54;20
89;4311-2018;2018-11-09;2018-11-12;26258-2018-0-0906-JR-FC-09;Ha lugar;13:07;2018-11-19;;;;48;20
89;4333-2018 ;2018-11-09;2018-11-12;26259-2018-0-0906-JR-FC-13;Ha lugar;09:24;2018-11-21;;;;52;20
89;4334-2018;2018-11-09;2018-11-12;26260-2018-0-0906-JR-FC-11;Ha lugar;18:00;2018-11-15;;;;50;20
50;2322-2018;2018-11-09;2018-11-12;26261-2018-0-0906-JR-FC-17;Ha lugar;15:28;2018-11-15;;;2018-12-13;56;20
89;4271-2018 ;2018-11-09;2018-11-12;26262-2018-0-0906-JR-FC-16;Ha lugar;20:26;2018-11-17;;;;55;20
30;3745-2018;2018-11-09;2018-11-12;26263-2018-0-0906-JR-FC-10;Ha lugar;11:39;2018-11-12;;;;49;20
143;-;2018-11-09;2018-11-12;26264-2018-0-0906-JR-FC-09;Ha lugar;11:41;2018-11-12;;;;48;20
89;4270-2018 ;2018-11-09;2018-11-12;26265-2018-0-0906-JR-FC-14;Ha lugar;10:00;2018-12-10;;;;53;20
89;4350-2018 ;2018-11-09;2018-11-12;26266-2018-0-0906-JR-FC-15;Ha lugar;11:49;2018-11-12;;;2018-12-06;54;20
143;-;2018-11-09;2018-11-12;26267-2018-0-0906-JR-FC-09;Ha lugar;11:54;2018-11-12;;;;48;20
118;3259-2018 ;2018-11-09;2018-11-12;26268-2018-0-0906-JR-FC-13;Ha lugar;11:55;2018-11-12;;;;52;20
26;3740-2018;2018-11-09;2018-11-12;26269-2018-0-0906-JR-FC-11;Ha lugar;12:00;2018-11-12;;;;50;20
118;3247-2018;2018-11-09;2018-11-12;26270-2018-0-0906-JR-FC-16;Ha lugar;12:03;2018-11-12;;;;55;20
52;719-2018;2018-11-09;2018-11-12;26271-2018-0-0906-JR-FC-10;Ha lugar;18:00;2018-11-20;;;;49;20
26;3777-2018-;2018-11-09;2018-11-12;26272-2018-0-0906-JR-FC-17;Ha lugar;12:11;2018-11-12;;;;56;20
26;3780-2018;2018-11-09;2018-11-12;26273-2018-0-0906-JR-FC-15;Ha lugar;10:11;2018-11-14;;;;54;20
52;773-2018;2018-11-09;2018-11-12;26274-2018-0-0906-JR-FC-14;Ha lugar;12:14;2018-11-12;;;;53;20
26;3781-2018;2018-11-09;2018-11-12;26275-2018-0-0906-JR-FC-13;Ha lugar;12:58;2018-11-17;;;;52;20
143;-;2018-11-09;2018-11-12;26276-2018-0-0906-JR-FC-11;Ha lugar;15:16;2018-11-20;;;;50;20
90;5115-2018;2018-11-09;2018-11-12;26277-2018-0-0906-JR-FC-17;Ha lugar;08:43;2018-11-16;;;;56;20
143;-;2018-11-09;2018-11-12;26278-2018-0-0906-JR-FC-09;Ha lugar;12:33;2018-11-12;;;;48;20
25;4359-2018;2018-11-09;2018-11-12;26279-2018-0-0906-JR-FC-10;Ha lugar;12:35;2018-11-12;;;;49;20
25;4357-2018;2018-11-09;2018-11-12;26280-2018-0-0906-JR-FC-16;Ha lugar;11:59;2018-11-19;;;;55;20
25;4364-2018;2018-11-09;2018-11-12;26281-2018-0-0906-JR-FC-14;Ha lugar;12:40;2018-11-12;;;;53;20
25;4358-2018;2018-11-09;2018-11-12;26282-2018-0-0906-JR-FC-15;Ha lugar;09:52;2018-11-17;;;;54;20
25;4356-2018;2018-11-09;2018-11-12;26284-2018-0-0906-JR-FC-11;Ha lugar;12:43;2018-11-12;;;;50;20
25;4275-2018;2018-11-09;2018-11-12;26285-2018-0-0906-JR-FC-13;Ha lugar;10:59;2018-11-19;;;;52;20
25;4366-2018;2018-11-09;2018-11-12;26286-2018-0-0906-JR-FC-10;Ha lugar;12:45;2018-11-12;;;;49;20
90;5134-2018;2018-11-09;2018-11-12;26288-2018-0-0906-JR-FC-17;Ha lugar;12:51;2018-11-12;;;;56;20
25;4368-2018;2018-11-09;2018-11-12;26289-2018-0-0906-JR-FC-16;Ha lugar;15:26;2018-11-21;;;;55;20
140;347-2018 ;2018-11-09;2018-11-12;26290-2018-0-0906-JR-FC-14;Ha lugar;12:52;2018-11-12;;;;53;20
140;-;2018-11-09;2018-11-12;26291-2018-0-0906-JR-FC-15;Ha lugar;12:56;2018-11-12;;;;54;20
89;4273-2018 ;2018-11-09;2018-11-12;26292-2018-0-0906-JR-FC-09;Ha lugar;15:01;2018-11-19;;;;48;20
25;4370-2018;2018-11-09;2018-11-12;26293-2018-0-0906-JR-FC-11;Ha lugar;17:55;2018-11-15;;;;50;20
140;341-2018;2018-11-09;2018-11-12;26294-2018-0-0906-JR-FC-13;Ha lugar;08:30;2018-11-20;;;;52;20
89;4233-2018 ;2018-11-09;2018-11-12;26295-2018-0-0906-JR-FC-16;Ha lugar;12:59;2018-11-12;;;;55;20
118;3251-2018;2018-11-09;2018-11-12;26296-2018-0-0906-JR-FC-10;Ha lugar;10:26;2018-11-14;;;;49;20
25;4372-2018;2018-11-09;2018-11-12;26297-2018-0-0906-JR-FC-17;Ha lugar;13:02;2018-11-12;;;;56;20
89;4298-2018 ;2018-11-09;2018-11-12;26298-2018-0-0906-JR-FC-14;Ha lugar;13:02;2018-11-12;;;;53;20
89;4236-2018;2018-11-09;2018-11-12;26299-2018-0-0906-JR-FC-15;Ha lugar;17:01;2018-11-16;;;;54;20
118;3249-2018-;2018-11-09;2018-11-12;26300-2018-0-0906-JR-FC-13;Ha lugar;15:01;2018-11-17;;;;52;20
140;346-2018;2018-11-09;2018-11-12;26301-2018-0-0906-JR-FC-09;Ha lugar;08:26;2018-11-16;;;;48;20
25;4374-2018;2018-11-09;2018-11-12;26302-2018-0-0906-JR-FC-11;Ha lugar;17:39;2018-11-15;;;;50;20
140;349-2018;2018-11-09;2018-11-12;26303-2018-0-0906-JR-FC-17;Ha lugar;13:08;2018-11-12;;;;56;20
25;4376-2018;2018-11-09;2018-11-12;26304-2018-0-0906-JR-FC-10;Ha lugar;17:47;2018-11-20;;;;49;20
140;-;2018-11-09;2018-11-12;26305-2018-0-0906-JR-FC-12;Ha lugar;13:10;2018-11-12;;;;51;20
140;339-2018;2018-11-09;2018-11-12;26306-2018-0-0906-JR-FC-16;Ha lugar;13:10;2018-11-12;;;;55;20
140;370-2018 ;2018-11-09;2018-11-12;26307-2018-0-0906-JR-FC-14;Ha lugar;13:14;2018-11-12;;;;53;20
25;4378-2018;2018-11-09;2018-11-12;26308-2018-0-0906-JR-FC-15;Ha lugar;10:55;2018-11-14;;;;54;20
118;3248-2018;2018-11-09;2018-11-12;26309-2018-0-0906-JR-FC-09;Ha lugar;13:18;2018-11-12;;;;48;20
25;4363-2018 ;2018-11-09;2018-11-12;26310-2018-0-0906-JR-FC-11;Ha lugar;13:18;2018-11-12;;;;50;20
26;3782-2018;2018-11-09;2018-11-12;26311-2018-0-0906-JR-FC-13;Ha lugar;13:08;2018-11-17;;;;52;20
119;3491-2018-;2018-11-09;2018-11-12;26312-2018-0-0906-JR-FC-17;Ha lugar;16:45;2018-11-15;;;;56;20
119;3442-2018;2018-11-09;2018-11-12;26315-2018-0-0906-JR-FC-10;Ha lugar;14:25;2018-11-12;;;;49;20
26;3744-2018-;2018-11-09;2018-11-12;26316-2018-0-0906-JR-FC-12;Ha lugar;14:27;2018-11-12;;;2018-11-28;51;20
119;3490-2018;2018-11-09;2018-11-12;26317-2018-0-0906-JR-FC-16;Ha lugar;15:53;2018-11-18;;;;55;20
119;3489-2018-;2018-11-09;2018-11-12;26318-2018-0-0906-JR-FC-14;Ha lugar;14:30;2018-11-12;;;;53;20
119;3479-2018;2018-11-09;2018-11-12;26319-2018-0-0906-JR-FC-15;Ha lugar;10:43;2018-11-14;;;2018-12-20;54;20
26;3742-2018;2018-11-09;2018-11-12;26320-2018-0-0906-JR-FC-11;Ha lugar;14:34;2018-11-12;;;;50;20
26;3741-2018-;2018-11-09;2018-11-12;26321-2018-0-0906-JR-FC-09;Ha lugar;14:54;2018-11-19;;;;48;20
119;3478-2018;2018-11-09;2018-11-12;26322-2018-0-0906-JR-FC-13;Ha lugar;09:44;2018-11-19;;;;52;20
119;3477-2018;2018-11-09;2018-11-12;26323-2018-0-0906-JR-FC-12;Ha lugar;15:30;2018-11-26;;;;51;20
31;3574-2018;2018-11-09;2018-11-12;26325-2018-0-0906-JR-FC-17;Ha lugar;14:44;2018-11-12;;;;56;20
26;3730-2018-;2018-11-09;2018-11-12;26327-2018-0-0906-JR-FC-16;Ha lugar;21:27;2018-11-17;;;;55;20
26;3729-2018-;2018-11-09;2018-11-12;26329-2018-0-0906-JR-FC-10;Ha lugar;09:59;2018-11-14;;;;49;20
31;3621-2018;2018-11-09;2018-11-12;26330-2018-0-0906-JR-FC-14;Ha lugar;14:21;2018-11-20;;;;53;20
119;3476-2018-;2018-11-09;2018-11-12;26331-2018-0-0906-JR-FC-15;Ha lugar;15:06;2018-11-12;;;;54;20
26;3728-2018-;2018-11-09;2018-11-12;26332-2018-0-0906-JR-FC-13;Ha lugar;15:06;2018-11-12;;;;52;20
26;3727-2018-;2018-11-09;2018-11-12;26333-2018-0-0906-JR-FC-11;Ha lugar;15:09;2018-11-12;;;;50;20
119;3475-2018-;2018-11-09;2018-11-12;26334-2018-0-0906-JR-FC-09;Ha lugar;15:10;2018-11-12;;;;48;20
26;3589-2018;2018-11-09;2018-11-12;26335-2018-0-0906-JR-FC-10;Ha lugar;15:34;2018-11-20;;;;49;20
119;3474-2018;2018-11-09;2018-11-12;26336-2018-0-0906-JR-FC-17;Ha lugar;16:20;2018-11-15;;;;56;20
26;3737-2018;2018-11-09;2018-11-12;26337-2018-0-0906-JR-FC-12;Ha lugar;10:29;2018-11-20;;;;51;20
119;3473-2018-;2018-11-09;2018-11-12;26338-2018-0-0906-JR-FC-16;Ha lugar;15:15;2018-11-12;;;;55;20
31;3616-2018;2018-11-09;2018-11-12;26339-2018-0-0906-JR-FC-15;Ha lugar;15:16;2018-11-12;;;;54;20
90;5125-2018-;2018-11-09;2018-11-12;26340-2018-0-0906-JR-FC-14;Ha lugar;15:19;2018-11-12;;;;53;20
143;-;2018-11-09;2018-11-12;26341-2018-0-0906-JR-FC-16;Ha lugar;15:25;2018-11-12;;;;55;20
90;511-2018-;2018-11-09;2018-11-12;26342-2018-0-0906-JR-FC-13;Ha lugar;11:39;2018-11-19;;;;52;20
143;-;2018-11-09;2018-11-12;26343-2018-0-0906-JR-FC-16;Ha lugar;15:34;2018-11-12;;;;55;20
90;5112-2018;2018-11-09;2018-11-12;26345-2018-0-0906-JR-FC-11;Ha lugar;17:17;2018-11-16;;;;50;20
90;5113-2018;2018-11-09;2018-11-12;26347-2018-0-0906-JR-FC-09;Ha lugar;15:17;2018-11-19;;;;48;20
29;-;2018-11-09;2018-11-12;26348-2018-0-0906-JR-FC-17;Ha lugar;15:44;2018-11-12;;;;56;20
140;201-2018 ;2018-11-09;2018-11-12;26350-2018-0-0906-JR-FC-12;Ha lugar;15:45;2018-11-12;;;;51;20
29;-;2018-11-09;2018-11-12;26351-2018-0-0906-JR-FC-10;Ha lugar;15:49;2018-11-12;;;;49;20
140;936-2018;2018-11-09;2018-11-12;26352-2018-0-0906-JR-FC-15;Ha lugar;15:49;2018-11-12;;;;54;20
30;3278-2018-;2018-11-09;2018-11-12;26353-2018-0-0906-JR-FC-14;Ha lugar;16:02;2018-11-12;;;;53;20
90;5114-2018-;2018-11-09;2018-11-12;26355-2018-0-0906-JR-FC-13;Ha lugar;16:05;2018-11-12;;;;52;20
143;-;2018-11-09;2018-11-12;26357-2018-0-0906-JR-FC-09;Ha lugar;16:08;2018-11-12;;;;48;20
119;3472-2018;2018-11-09;2018-11-12;26358-2018-0-0906-JR-FC-11;Ha lugar;16:13;2018-11-12;;;;50;20
119;3471--2018-;2018-11-09;2018-11-12;26359-2018-0-0906-JR-FC-12;Ha lugar;16:17;2018-11-12;;;;51;20
75;3861-2018;2018-11-09;2018-11-12;26360-2018-0-0906-JR-FC-10;Ha lugar;16:19;2018-11-12;;;;49;20
119;3470-2018;2018-11-09;2018-11-12;26361-2018-0-0906-JR-FC-17;Ha lugar;09:36;2018-11-16;;;;56;20
119;3496-2018;2018-11-09;2018-11-12;26362-2018-0-0906-JR-FC-15;Ha lugar;16:24;2018-11-12;;;;54;20
51;4499-2018;2018-11-09;2018-11-12;26363-2018-0-0906-JR-FC-14;Ha lugar;16:24;2018-11-12;;;;53;20
119;3510-2018;2018-11-09;2018-11-12;26364-2018-0-0906-JR-FC-13;Ha lugar;12:10;2018-11-15;;;;52;20
119;3509-2018-;2018-11-09;2018-11-12;26366-2018-0-0906-JR-FC-11;Ha lugar;16:31;2018-11-12;;;;50;20
33;1460-2018;2018-11-09;2018-11-12;26367-2018-0-0906-JR-FC-09;Ha lugar;16:33;2018-11-12;;;;48;20
119;3508-2018-;2018-11-09;2018-11-12;26368-2018-0-0906-JR-FC-12;Ha lugar;16:34;2018-11-12;;;2018-11-28;51;20
33;-;2018-11-09;2018-11-12;26369-2018-0-0906-JR-FC-16;Ha lugar;12:02;2018-11-21;;;;55;20
33;1441-2018;2018-11-09;2018-11-12;26370-2018-0-0906-JR-FC-09;Ha lugar;16:37;2018-11-12;;;;48;20
120;3302-2018;2018-11-09;2018-11-12;26371-2018-0-0906-JR-FC-10;Ha lugar;09:25;2018-11-14;;;;49;20
120;3304-2018;2018-11-09;2018-11-12;26373-2018-0-0906-JR-FC-17;Ha lugar;16:42;2018-11-12;;;;56;20
33;1442-2018.;2018-11-09;2018-11-12;26374-2018-0-0906-JR-FC-14;Ha lugar;16:42;2018-11-12;;;;53;20
120;3306-2018;2018-11-09;2018-11-12;26375-2018-0-0906-JR-FC-15;Ha lugar;17:07;2018-11-16;;;2018-12-17;54;20
120;3309-2018;2018-11-09;2018-11-12;26376-2018-0-0906-JR-FC-11;Ha lugar;17:13;2018-11-16;;;;50;20
120;1443-2018;2018-11-09;2018-11-12;26379-2018-0-0906-JR-FC-13;Ha lugar;10:32;2018-11-19;;;;52;20
33;1448-2018;2018-11-09;2018-11-12;26380-2018-0-0906-JR-FC-09;Ha lugar;12:09;2018-11-19;;;;48;20
33;1440-2018.;2018-11-09;2018-11-12;26381-2018-0-0906-JR-FC-17;Ha lugar;16:53;2018-11-12;;;;56;20
30;3275-2018;2018-11-09;2018-11-12;26382-2018-0-0906-JR-FC-12;Ha lugar;16:55;2018-11-12;;;;51;20
33;1346-2018;2018-11-09;2018-11-12;26383-2018-0-0906-JR-FC-16;Ha lugar;09:00;2018-11-26;;;;55;20
33;1453-2018.;2018-11-09;2018-11-12;26384-2018-0-0906-JR-FC-10;Ha lugar;17:51;2018-11-20;;;;49;20
33;1456-2018;2018-11-09;2018-11-12;26385-2018-0-0906-JR-FC-15;Ha lugar;17:01;2018-11-12;;;;54;20
33;1221-2018;2018-11-09;2018-11-12;26386-2018-0-0906-JR-FC-14;Ha lugar;17:01;2018-11-12;;;;53;20
33;1347-2018. ;2018-11-09;2018-11-12;26387-2018-0-0906-JR-FC-11;Ha lugar;17:04;2018-11-12;;;;50;20
30;3288-2018;2018-11-09;2018-11-12;26388-2018-0-0906-JR-FC-13;Ha lugar;11:28;2018-11-21;;;;52;20
33;1450-2018;2018-11-09;2018-11-12;26389-2018-0-0906-JR-FC-12;Ha lugar;17:05;2018-11-12;;;;51;20
26;3738-2018- ;2018-11-09;2018-11-12;26390-2018-0-0906-JR-FC-09;Ha lugar;17:08;2018-11-12;;;;48;20
33;1446-2018;2018-11-09;2018-11-12;26391-2018-0-0906-JR-FC-16;Ha lugar;12:47;2018-11-21;;;;55;20
33;1455-2018.;2018-11-09;2018-11-12;26392-2018-0-0906-JR-FC-17;Ha lugar;13:29;2018-11-15;;;;56;20
33;1451-2018. ;2018-11-09;2018-11-12;26393-2018-0-0906-JR-FC-10;Ha lugar;17:16;2018-11-12;;;;49;20
26;3686-2018-;2018-11-09;2018-11-12;26394-2018-0-0906-JR-FC-15;Ha lugar;09:56;2018-11-17;;;;54;20
33;1452-2018;2018-11-09;2018-11-12;26395-2018-0-0906-JR-FC-14;Ha lugar;17:19;2018-11-12;;;;53;20
33;1435-2018;2018-11-09;2018-11-12;26396-2018-0-0906-JR-FC-13;Ha lugar;14:17;2018-11-17;;;;52;20
26;3688-2018-;2018-11-09;2018-11-12;26397-2018-0-0906-JR-FC-11;Ha lugar;17:21;2018-11-12;;;;50;20
33;1454-2018 ;2018-11-09;2018-11-12;26398-2018-0-0906-JR-FC-16;Ha lugar;11:39;2018-11-21;;;;55;20
26;3783-2018-;2018-11-09;2018-11-12;26399-2018-0-0906-JR-FC-12;Ha lugar;09:00;2018-11-20;;;;51;20
26;3785-2018- ;2018-11-09;2018-11-12;26400-2018-0-0906-JR-FC-09;Ha lugar;12:20;2018-11-15;;;;48;20
119;-;2018-11-09;2018-11-12;26401-2018-0-0906-JR-FC-17;Ha lugar;17:28;2018-11-12;;;2018-12-28;56;20
33;1449-2018;2018-11-09;2018-11-12;26402-2018-0-0906-JR-FC-10;Ha lugar;17:28;2018-11-12;;;;49;20
26;3786-2018;2018-11-09;2018-11-12;26403-2018-0-0906-JR-FC-14;Ha lugar;17:30;2018-11-12;;;;53;20
30;3287-2018- ;2018-11-09;2018-11-12;26404-2018-0-0906-JR-FC-13;Ha lugar;17:32;2018-11-12;;;;52;20
30;3286-2018-;2018-11-09;2018-11-12;26405-2018-0-0906-JR-FC-15;Ha lugar;17:33;2018-11-12;;;2018-12-17;54;20
30;3284-2018-;2018-11-09;2018-11-12;26406-2018-0-0906-JR-FC-11;Ha lugar;17:36;2018-11-12;;;;50;20
24;1788 -  2018 ;2018-11-09;2018-11-12;26407-2018-0-0906-JR-FC-09;Ha lugar;10:00;2018-11-29;;;;48;20
24;1763 -    2018;2018-11-09;2018-11-12;26408-2018-0-0906-JR-FC-10;Ha lugar;17:50;2018-11-12;;;;49;20
26;3787-2018- ;2018-11-09;2018-11-12;26409-2018-0-0906-JR-FC-13;Ha lugar;18:49;2018-11-20;;;;52;20
24;1789-2018 .;2018-11-09;2018-11-12;26410-2018-0-0906-JR-FC-17;Ha lugar;17:56;2018-11-13;;;;56;20
26;3788-2018-;2018-11-09;2018-11-12;26411-2018-0-0906-JR-FC-12;Ha lugar;17:57;2018-11-12;;;;51;20
24;-;2018-11-09;2018-11-12;26412-2018-0-0906-JR-FC-13;Ha lugar;20:02;2018-11-15;;;;52;20
26;- 1765    2018 ;2018-11-09;2018-11-12;26413-2018-0-0906-JR-FC-16;Ha lugar;20:42;2018-11-19;;;;55;20
24;3789-2018-;2018-11-09;2018-11-12;26414-2018-0-0906-JR-FC-14;Ha lugar;18:00;2018-11-12;;;;53;20
26;1795 -     2018;2018-11-09;2018-11-12;26415-2018-0-0906-JR-FC-15;Ha lugar;21:08;2018-11-17;;;;54;20
26;3790-2018;2018-11-09;2018-11-12;26416-2018-0-0906-JR-FC-11;Ha lugar;18:03;2018-11-12;;;2018-12-30;50;20
24;3791-2018-;2018-11-09;2018-11-12;26417-2018-0-0906-JR-FC-09;Ha lugar;14:36;2018-11-19;;;;48;20
26;- 1769    2018;2018-11-09;2018-11-12;26418-2018-0-0906-JR-FC-17;Ha lugar;18:28;2018-11-13;;;;56;20
24;3792-2018-;2018-11-09;2018-11-12;26419-2018-0-0906-JR-FC-16;Ha lugar;18:07;2018-11-12;;;;55;20
75;1802-    2018 ;2018-11-09;2018-11-12;26420-2018-0-0906-JR-FC-10;Ha lugar;18:07;2018-11-12;;;;49;20
26;3870-2018;2018-11-09;2018-11-12;26421-2018-0-0906-JR-FC-12;Ha lugar;19:10;2018-11-12;;;;51;20
75;3751-2018-;2018-11-09;2018-11-12;26422-2018-0-0906-JR-FC-14;Ha lugar;19:11;2018-11-12;;;;53;20
75;3892-2018-;2018-11-09;2018-11-12;26423-2018-0-0906-JR-FC-15;Ha lugar;16:35;2018-11-20;;;;54;20
75;3893-2018;2018-11-09;2018-11-12;26424-2018-0-0906-JR-FC-11;Ha lugar;19:22;2018-11-12;;;2018-12-30;50;20
51;3867-2018-;2018-11-09;2018-11-12;26425-2018-0-0906-JR-FC-09;Ha lugar;19:26;2018-11-12;;;;48;20
51;4493-2018.  ;2018-11-09;2018-11-12;26426-2018-0-0906-JR-FC-10;Ha lugar;19:28;2018-11-12;;;;49;20
51;4494-2018. ;2018-11-09;2018-11-12;26427-2018-0-0906-JR-FC-16;Ha lugar;12:00;2018-11-26;;;;55;20
75;4503-2018. ;2018-11-09;2018-11-12;26428-2018-0-0906-JR-FC-13;Ha lugar;19:32;2018-11-12;;;;52;20
51;3884-2018;2018-11-09;2018-11-12;26429-2018-0-0906-JR-FC-17;Ha lugar;19:33;2018-11-12;;;;56;20
51;4500-2018.;2018-11-09;2018-11-12;26430-2018-0-0906-JR-FC-12;Ha lugar;07:51;2018-11-20;;;;51;20
75;4516-2018;2018-11-09;2018-11-12;26431-2018-0-0906-JR-FC-15;Ha lugar;21:10;2018-11-17;;;;54;20
51;3885-2018;2018-11-09;2018-11-12;26432-2018-0-0906-JR-FC-14;Ha lugar;19:37;2018-11-12;;;;53;20
51;4517-2018;2018-11-09;2018-11-12;26433-2018-0-0906-JR-FC-11;Ha lugar;17:22;2018-11-16;;;;50;20
75;4492-2018;2018-11-09;2018-11-12;26434-2018-0-0906-JR-FC-12;Ha lugar;19:49;2018-11-12;;;;51;20
75;3886-2018;2018-11-09;2018-11-12;26435-2018-0-0906-JR-FC-13;Ha lugar;12:41;2018-11-17;;;;52;20
120;3887-2018;2018-11-09;2018-11-12;26436-2018-0-0906-JR-FC-16;Ha lugar;09:00;2018-12-21;;;;55;20
120;3318-2018;2018-11-10;2018-11-13;26438-2018-0-0906-JR-FC-10;Ha lugar;16:13;2018-11-20;;;;49;20
120;3316-2018;2018-11-10;2018-11-13;26440-2018-0-0906-JR-FC-09;Ha lugar;08:48;2018-11-13;;;;48;20
119;3290-2018-;2018-11-10;2018-11-13;26441-2018-0-0906-JR-FC-17;Ha lugar;08:53;2018-11-13;;;;56;20
143;-;2018-11-10;2018-11-13;26442-2018-0-0906-JR-FC-14;Ha lugar;09:07;2018-11-13;;;;53;20
143;-;2018-11-10;2018-11-13;26443-2018-0-0906-JR-FC-15;Ha lugar;09:26;2018-11-13;;;;54;20
49;-;2018-11-10;2018-11-13;26444-2018-0-0906-JR-FC-11;Ha lugar;09:28;2018-11-13;;;2018-12-14;50;20
49;1589-2018-;2018-11-10;2018-11-13;26445-2018-0-0906-JR-FC-13;Ha lugar;09:34;2018-11-13;;;;52;20
49;1588-2018-;2018-11-10;2018-11-13;26446-2018-0-0906-JR-FC-09;Ha lugar;09:38;2018-11-13;;;;48;20
49;1587-2018;2018-11-10;2018-11-13;26447-2018-0-0906-JR-FC-12;Ha lugar;09:41;2018-11-13;;;;51;20
49;1573-2018;2018-11-10;2018-11-13;26448-2018-0-0906-JR-FC-10;Ha lugar;09:48;2018-11-13;;;;49;20
49;1559-2018;2018-11-10;2018-11-13;26449-2018-0-0906-JR-FC-17;Ha lugar;09:54;2018-11-13;;;;56;20
33;1576-2018;2018-11-10;2018-11-13;26450-2018-0-0906-JR-FC-16;Ha lugar;12:16;2018-11-21;;;;55;20
49;1464-2018;2018-11-10;2018-11-13;26451-2018-0-0906-JR-FC-15;Ha lugar;09:28;2018-11-17;;;;54;20
49;1571-2018;2018-11-10;2018-11-13;26452-2018-0-0906-JR-FC-14;Ha lugar;10:18;2018-11-13;;;;53;20
49;1574-2018;2018-11-10;2018-11-13;26453-2018-0-0906-JR-FC-11;Ha lugar;15:25;2018-11-20;;;;50;20
49;1572-2018;2018-11-10;2018-11-13;26454-2018-0-0906-JR-FC-10;Ha lugar;15:25;2018-11-20;;;;49;20
49;1568-2018;2018-11-10;2018-11-13;26455-2018-0-0906-JR-FC-13;Ha lugar;16:04;2018-11-16;;;;52;20
49;1567-2018-;2018-11-10;2018-11-13;26456-2018-0-0906-JR-FC-09;Ha lugar;10:33;2018-11-13;;;;48;20
49;1575-2018;2018-11-10;2018-11-13;26457-2018-0-0906-JR-FC-16;Ha lugar;10:38;2018-11-13;;;;55;20
74;1566-2018-;2018-11-10;2018-11-13;26458-2018-0-0906-JR-FC-17;Ha lugar;16:25;2018-11-20;;;;56;20
140;5243-2018 ;2018-11-10;2018-11-13;26459-2018-0-0906-JR-FC-12;Ha lugar;10:30;2018-11-26;;;;51;20
32;Abr-18;2018-11-10;2018-11-13;26460-2018-0-0906-JR-FC-15;Ha lugar;10:56;2018-11-13;;;;54;20
32;3728-2018;2018-11-10;2018-11-13;26461-2018-0-0906-JR-FC-14;Ha lugar;10:58;2018-11-13;;;;53;20
32;3742-2018;2018-11-10;2018-11-13;26462-2018-0-0906-JR-FC-11;Ha lugar;11:02;2018-11-13;;;;50;20
119;3744-2018;2018-11-10;2018-11-13;26463-2018-0-0906-JR-FC-10;Ha lugar;11:06;2018-11-13;;;;49;20
74;3501-2018-;2018-11-10;2018-11-13;26464-2018-0-0906-JR-FC-16;Ha lugar;11:08;2018-11-13;;;;55;20
119;5229-2018;2018-11-10;2018-11-13;26465-2018-0-0906-JR-FC-17;Ha lugar;18:35;2018-11-20;;;2018-12-13;56;20
32;3500-2018;2018-11-10;2018-11-13;26466-2018-0-0906-JR-FC-09;Ha lugar;11:10;2018-11-13;;;;48;20
32;3745-2018;2018-11-10;2018-11-13;26467-2018-0-0906-JR-FC-13;Ha lugar;11:10;2018-11-13;;;;52;20
119;3749-2018;2018-11-10;2018-11-13;26468-2018-0-0906-JR-FC-12;Ha lugar;12:30;2018-11-26;;;;51;20
143;3515-2018;2018-11-10;2018-11-13;26469-2018-0-0906-JR-FC-14;Ha lugar;11:13;2018-11-13;;;;53;20
140;-;2018-11-10;2018-11-13;26470-2018-0-0906-JR-FC-10;Ha lugar;11:17;2018-11-13;;;;49;20
119;6736-2018 ;2018-11-10;2018-11-13;26471-2018-0-0906-JR-FC-15;Ha lugar;11:21;2018-11-13;;;2018-12-06;54;20
74;3516-2018;2018-11-10;2018-11-13;26473-2018-0-0906-JR-FC-11;Ha lugar;11:35;2018-11-13;;;;50;20
119;5245-2018;2018-11-10;2018-11-13;26474-2018-0-0906-JR-FC-16;Ha lugar;16:10;2018-11-19;;;;55;20
26;3517-2018;2018-11-10;2018-11-13;26475-2018-0-0906-JR-FC-17;Ha lugar;11:42;2018-11-13;;;;56;20
26;3761-2018;2018-11-10;2018-11-13;26476-2018-0-0906-JR-FC-09;Ha lugar;11:42;2018-11-13;;;;48;20
119;3760-2018;2018-11-10;2018-11-13;26478-2018-0-0906-JR-FC-13;Ha lugar;14:43;2018-11-20;;;;52;20
24;3518-2018;2018-11-10;2018-11-13;26479-2018-0-0906-JR-FC-12;Ha lugar;07:55;2018-11-20;;;;51;20
26;-3829;2018-11-10;2018-11-13;26480-2018-0-0906-JR-FC-15;Ha lugar;09:02;2018-11-17;;;;54;20
24;3834-2018;2018-11-10;2018-11-13;26481-2018-0-0906-JR-FC-14;Ha lugar;11:54;2018-11-13;;;;53;20
26;-   1812  2018;2018-11-10;2018-11-13;26482-2018-0-0906-JR-FC-11;Ha lugar;11:55;2018-11-13;;;;50;20
34;3833-2018;2018-11-10;2018-11-13;26483-2018-0-0906-JR-FC-10;Ha lugar;16:27;2018-11-20;;;;49;20
